created_at,text,category
2023-01-04 07:00:01+00:00,hadap resesi global semua dukung tuju jaga tumbuh ekonomi,1
2023-01-04 07:00:01+00:00,perintah terus laku antisipasi hadap kondisi global resesi tingkat inflasi jaga tumbuh ekonomi,1
2023-01-04 07:00:02+00:00,antisipasi resesi tahun jadi alas utama presiden jokowi terbit perppu nomor tahun cipta kerja jaga tumbuh ekonomi,1
2023-01-04 07:00:02+00:00,perppu cipta kerja adalah strategi jokowi hadap ancam resesi menang ri dlm saing investasi jaga tumbuh ekonomi,1
2023-01-04 07:00:02+00:00,bentuk antisipasi resesi salah satu alas utama pak jokowi terbit landas hukum urus investor dari dan luar negeri ekonomi indonesia gantung investasi amp kuat ekspor jaga tumbuh ekonomi,1
2023-01-04 07:00:04+00:00,nih yak guys antisipasi resesi tahun jadi alas utama presiden joko widodo terbit perppu nomor tahun cipta kerja jaga tumbuh ekonomi,1
2023-01-04 07:00:11+00:00,alas utama jokowi terbit perppu nomor tahun cipta kerja untuk antisipasi resesi tahun jaga tumbuh ekonomi,1
2023-01-04 07:00:14+00:00,antisipasi resesi tahun jadi alas utama presiden joko widodo terbit perppu nomor tahun cipta kerja perppu sebut jawab isi kosong hukum urus investor dalam luar negeri jaga tumbuh ekonomi,1
2023-01-04 07:00:30+00:00,mampu fundemantal ekonomi nasional tahan tengah resesi global jaga tumbuh ekonomi,1
2023-01-04 07:00:30+00:00,antisipasi resesi tahun kini presiden terbit perppu nomor tahun cipta kerja jaga tumbuh ekonomi,1
2023-01-04 07:00:31+00:00,tengah kondisi global yg tdk tentu ada ancam resesi tingkat inflasi ancam stagflasi buat perintah perlu isi kosong hukum yg perlu investor makanya buat jaga tumbuh ekonomi,0
2023-01-04 07:00:31+00:00,poin penting perrpu ciptakerja mampu tunjuk peka perintah situasi darurat resesi global masalah krisis lain jaga tumbuh ekonomi,1
2023-01-04 07:00:31+00:00,perintah resmi hak cipta kerja antisipasi kondisi global baik kait ekonomi hadap resesi global jaga tumbuh ekonomi,1
2023-01-04 07:00:31+00:00,harap perpu jurus pak jokowi bisa hadap ancam resesi menang ri saing investasi jaga tumbuh ekonomi,1
2023-01-04 07:00:31+00:00,jaga tumbuh ekonomi agar ekonomi jadi stabil untuk hadap resesi,1
2023-01-04 07:00:31+00:00,jokowi hadap ancam resesi keluar bijak perppu cipta kerja jaga tumbuh ekonomi,1
2023-01-04 07:00:31+00:00,jaga tumbuh ekonomi cipta presiden dalam rangka hadap ancam resesi,1
2023-01-04 07:00:32+00:00,tentu tuju positif lindung indonesia dari ancam resesi jaga tumbuh ekonomi,1
2023-01-04 07:01:00+00:00,resesi khawatir sebab turun minta ekspor dari negara negara lama jadi tuju ekspor andal jaga tumbuh ekonomi,0
2023-01-04 07:01:00+00:00,salut sih yak sama pak jokowi antisipasi resesi tahun jadi alas utama presiden joko widodo terbit perppu nomor tahun cipta kerja jaga tumbuh ekonomi,1
2023-01-04 07:01:03+00:00,presiden jokowi hasil cipta pasti iklim investasi lalu perpu cipta kerja juga jadi cara hadap ancam resesi jaga tumbuh ekonomi,1
2023-01-04 07:01:04+00:00,tengah kondisi ekonomi global resesi tingkat inflasi ancam stagflasi buat terbit perppu sangat butuh jaga tumbuh ekonomi,1
2023-01-04 07:01:28+00:00,antisipasi resesi jokowi luncur jaga tumbuh ekonomi,1
2023-01-04 07:01:28+00:00,perppu nomor tahun cipta kerja terbit antisipasi resesi tahun jaga tumbuh ekonomi,1
2023-01-04 07:01:30+00:00,terbit perppu cipta kerja pak jokowi nilai hadir waktu tepat tunjuk peka perintah kondisi resesi krisis ekonomi global jaga tumbuh ekonomi,1
2023-01-04 07:01:30+00:00,alas presiden jokowi keluar perppu cipta kerja jaga stabil ekonomi nasional tengah ancam resesi global jaga tumbuh ekonomi,1
2023-01-04 07:01:30+00:00,salah satu tantang adalah resesi ekonomi global dapat imbas industri padat karya orientasi ekspor produk tekstil alas kaki pakai jaga tumbuh ekonomi,1
2023-01-04 07:03:00+00:00,perppu hadir waktu tepat ketika situasi darurat resesi jaga tumbuh ekonomi,1
2023-01-04 07:05:00+00:00,hadir perpu cipta kerja nilai waktu tepat tunjuk peka perintah situasi darurat resesi global jaga tumbuh ekonomi,1
2023-01-04 07:05:00+00:00,terbit perppu ciptaker rupa bentuk sigap perintah hadap ancam resesi salut jaga tumbuh ekonomi,1
2023-01-04 07:05:30+00:00,indonesia sebut hadap resesi global tingkat inflasi ancam stagflasi jaga tumbuh ekonomi,0
2023-01-04 07:47:40+00:00,ekonomi indonesia pulih resesi global jadi tantang,0
2023-01-04 07:58:01+00:00,siaga resesi china kirim sinyal ekonomi nyungsep,0
2023-01-04 08:20:19+00:00,indonesia anti ancam resesi yakin ekonomi indonesia terus tumbuh iring jalan waktu,1
2023-01-04 10:11:33+00:00,ihsg tutup anjlok iring pasar khawatir resesi ekonomi global,0
2023-01-04 10:25:00+00:00,equity world harga emas lonjak pasar khawatir resesi ekonomi global,0
2023-01-04 10:33:32+00:00,adb yakin tumbuh ekonomi asia tetap positif meski imf sebut tiga dunia resesi bagaimana kondisi indonesia,1
2023-01-04 11:09:45+00:00,badai resesi jadi inflasi jumlah uang edar makin turun ini uang edar ada banking jenis bi tidak meng kaunter nya ini gaya bicara yang notabenya bukan ahli ekonomi alias wong goblok keminter,0
2023-01-04 11:49:42+00:00,alhamdulillah ekonomi optimis moga ancam resesi ekonomi dunia tidak jadi ekonomi indonesia makin tumbuh,1
2023-01-04 12:15:30+00:00,perppu ciptaker yakin perintah salah satu langkah hadap bayang resesi ekonomi global meminimalisir potensi jadi resesi ekonomi indonesia,1
2023-01-04 12:28:28+00:00,fakta fakta ekonomi china dekat jurang resesi,0
2023-01-04 15:02:47+00:00,john philpott orang ekonom pasar tenaga kerja independen kata kpd financial times ft resesi tahun asa jauh lebih buruk dampak ekonomi dari pandemi,0
2023-01-04 15:02:49+00:00,negara juga derita ekonomi imf kira pekan lalu tiga ekonomi global alami resesi tahun namun ft bahkan pulih sedang langsung inggris mungkin besar terus tinggal dari negara,0
2023-01-04 18:31:54+00:00,kerja positif tunjuk geliat industri manufaktur nasional terus alami baik makin pulih kena dampak pandemi covid di tengah kondisi ekonomi global tidak tentu ancam resesi,1
2023-01-04 23:46:18+00:00,negara maju pd resesi duit pd nganggur ri siap nenerima investor saat sekarang klu investor pd masuk tambah bangun infrastruktur pabrik baru ratus ribu lowong kerja baru ekonomi rakyat tumbuh kan cerdas jadi perppu perlu sekarang,1
2023-01-05 00:58:45+00:00,airlangga optimis indonesia dpt tahan krn tumbuh ekonomi yg msih atas meski kini ancam resesi sebab airlangga nyata blm rencana perintah utk lanjut salur bsu besar rp rb orang januari,1
2023-01-05 01:00:01+00:00,airlangga aku optimis indonesia tahan dari resesi tumbuh ekonomi masih atas lima persen,1
2023-01-05 01:00:01+00:00,optimis indonesia tahan dari resesi tumbuh ekonomi masih atas,1
2023-01-05 01:00:01+00:00,airlangga aku optimis indonesia tahan dari resesi tumbuh ekonomi masih atas lima persen,1
2023-01-05 01:00:05+00:00,tumbuh ekonomi masih atas airlangga hartarto aku optimis indonesia tahan dari resesi,1
2023-01-05 01:00:26+00:00,pasti tahan dari resesi ekonomi yg matang,1
2023-01-05 01:00:30+00:00,dgn tumbuh ekonomi yg ada atas persen pak airlangga optimis indonesia hadap resesi,1
2023-01-05 01:00:31+00:00,tumbuh ekonomi masih atas perintah optimis indonesia tahan dari resesi,1
2023-01-05 01:00:31+00:00,airlangga aku optimis indonesia tahan dari resesi tumbuh ekonomi atas,1
2023-01-05 01:00:31+00:00,iring ancam resesi global ekonomi indonesia tetap optimis terus tumbuh positif itu jalan langkah perintah terus antisipasi dampak dari ancam resesi,1
2023-01-05 01:00:31+00:00,airlangga sangat optimis indonesia dapat tahan dari resesi tumbuh ekonomi masih atas persen,1
2023-01-05 01:00:36+00:00,tengah ancam inflasi resesi global menteri bumn ambil langkah bijak dgn turun harga bbm non subsidi bentuk peduli masyarakat indonesia moga jadi momen proses arah bangkit ekonomi indonesia,1
2023-01-05 01:02:07+00:00,airlangga hartarto aku optimis indonesia tahan dari resesi tumbuh ekonomi masih atas,1
2023-01-05 01:15:10+00:00,turun jadi indeks dolar naik hari selasa sentimen ganggu ingat dari dana moneter internasional mungkin resesi global tahun ingat lambat ekonomi wilayah dorong tumbuh utama as eropa china,1
2023-01-05 01:15:37+00:00,krisis ekonomi bukan masalah yg perlu selesai resesi trs tumbuh mata uang digital tiba,1
2023-01-05 01:48:08+00:00,salah satu bikin ekonomi indonesia tahan tengah resesi global kalibanteng risu skinny something else jabar intercity sarap ohayou,1
2023-01-05 01:53:36+00:00,diskursus pajak awal baru umum kerja fiskal gembira deret mitigasi terap bijak publik mampu jaga momentum pulih ekonomi sekaligus tahan dampak ikut dari risiko resesi dunia utas,1
2023-01-05 02:19:42+00:00,yg nyungsep kadrun doang kali mesti lu syukur drun saat ekonomi dunia ancur an krn resesi dampak perang rusia ukraina indonesia survive,1
2023-01-05 02:27:27+00:00,presiden serbia ramal ekonomi dunia lebih sulit tumbuh china lambat ue alami resesi,0
2023-01-05 03:12:00+00:00,imf ingat tiga ekonomi global alami resesi menkeu sri mulyani indonesia akan hadap uji sangat berat,0
2023-01-05 11:01:33+00:00,negara maju pd resesi duit pd nganggur ri siap nerima sebab ri blm punya pasti hukum ttg ciptaker klu investor masuk bangun pabrik ratus ribu lowong kerja ekonomi rakyat tumbuh jadi perppu perlu,0
2023-01-05 11:02:20+00:00,indeks harga saham gabung ihsg kira bakal gejolak semester pertama tahun lemah nilai tukar rupiah khawatir resesi global nilai pengaruh volatilitas sebut,0
2023-01-05 11:08:42+00:00,bumn hadir tengah ancam resesi luar biasa perintah bantu masyarakat krn perintah peduli ekonomi masyarakat,1
2023-01-05 11:22:42+00:00,ihsg tutup lemah zona merah dasar risalah fomc bulan desember the fed terus laku bijak hawkish naik suku bunga temu fomc depan direktur laksana imf proyeksi ekonomi global alami resesi,0
2023-01-05 12:30:46+00:00,imf prediksi jadi resesi global ada negara besar alami periode ekonomi gelap,0
2023-01-06 00:45:33+00:00,tak cuma resesi imf ramal suram ekonomi dunia,0
2023-01-06 01:25:04+00:00,tidak resesi ri akan alami turbulensi ekonomi,1
2023-01-06 02:57:04+00:00,dunia ancam resesi ikut ramal ekonom indef ekonomi indonesia,0
2023-01-06 03:59:40+00:00,ancam resesi ekonomi cuat lantar kondisi ekonomi dunia khawatir,0
2023-01-06 11:05:40+00:00,ekonomi indonesia sekarang resiko resesi turut kecil sih jadi aman,1
2023-01-06 11:05:53+00:00,indonesia memilki ekonomi kuat resesi tapi tetap lesat,1
2023-01-07 01:04:19+00:00,harus syukur tumbuh ekonomi indonesia lebih baik dari negara tengah resesi dunia,1
2023-01-07 04:18:05+00:00,ekonomi global prediksi ambruk tahun,0
2023-01-07 11:50:18+00:00,hidup optimis drum menteri bumn erick tohir tegas ekonomi indonesia terus tumbuh hingga tahun erick thohir kata penting hadap resesi saling gotong royong,1
2023-01-07 12:26:00+00:00,lambat ekonomi hantam hampir seluruh negara dunia imf prediksi tiga ekonomi dunia alami resesi ratus baca resesi hantam tiga dunia kapitalisme bawa bencana,0
2023-01-07 15:09:19+00:00,kata kunci gotong royong sama keliling insyaa allah indonesia jauh dari resesi ekonomi,1
2023-01-07 15:10:13+00:00,lambat ekonomi hantam hampir seluruh negara dunia imf prediksi tiga ekonomi dunia alami resesi ratus juta manusia dampak meski negara tidak masuk zona resesi,0
2023-01-07 20:22:29+00:00,banyak negara resesi menteri bumn yakin tdk jadi indonesia indonesia akan terus alami naik ekonomi besar per tahun dengan th asal seluruh masyarakat saling gotong royong,1
2023-01-08 00:49:27+00:00,menteri bumn optimistis ekonomi indonesia tidak gelap erick sebut ekonomi indonesia terus tumbuh hingga tahun juga kata penting hadap resesi saling gotong royong,1
2023-01-08 01:02:58+00:00,indonesia gk resesi tapi slowdown ekonomi,1
2023-01-08 01:18:59+00:00,ekonomi indonesia tidak masuk resesi,1
2023-01-08 02:05:11+00:00,menkeu sri mulyani optimis pulih ekonomi indonesia kuat hingga kuartal ii bahkan iv tidak resesi,1
2023-01-08 02:22:12+00:00,ekonomi indonesia kita tidak bakal alami resesi lambat iya tapi resesi tidak pak okt,1
2023-01-08 02:48:29+00:00,imf ramal tiga ekonomi dunia alami resesi tahun,0
2023-01-08 04:51:49+00:00,jangan percaya dgn potensi resesi dgn menimbung segala macam lebih uang uang putar ekonomi ttp jalan,1
2023-01-08 05:08:30+00:00,ekonomi indoenesia tidak masuk resesi,1
2023-01-08 07:12:44+00:00,menteri bumn optimis indonesia mampu hadap resesi global ekonomi ttp tumbuh tahun kunci adlh gotong royong saling bantu bantu insya allah ekonomi indonesia tidak gelap aamiin yaa rabbal alamin,1
2023-01-08 07:15:25+00:00,ancam resesi harga emas prediksi naik,0
2023-01-08 07:42:27+00:00,ekonomi indonesia tidak perlu resesi,1
2023-01-08 08:09:13+00:00,sangat mungkin jadi ekonomi jabar tumbuh kang emil milik jurus ekonomi siap pakai menghadang laju resesi,1
2023-01-08 09:36:02+00:00,imf prediksi tiga ekonomi dunia masuk resesi,0
2023-01-08 11:13:03+00:00,prediksi resesi dunia imf tahun imf ingat tiga ekonomi dunia potensi alami resesi ini sebut sebab mesin utama ekonomi dunia amerika serikat as tiongkok eropa lambat sama,0
2023-01-08 14:47:21+00:00,tumbuh ekonomi indonesia kuat dapat jadi bekal hadap potensi resesi global menko ekonomi airlangga hartarto,1
2023-01-08 23:31:39+00:00,menkeu sri mulyani optimis indonesia tidak masuk salah satu dari tiga negara dunia kira alami resesi ekonomi imf keluar proyeksi baru nyata dari ekonomi dunia alami resesi,1
2023-01-09 00:02:10+00:00,sri mulyani pede ri tak masuk tiga negara resesi menteri uang sri mulyani indrawati optimistis indonesia tidak masuk salah satu dari tiga negara dunia kira alami resesi ekonomi,1
2023-01-09 00:05:59+00:00,alas sri mulyani pede ri tak masuk jurang resesi tahun tidak masuk yg tiga insyaallah akan jaga terus selalu sampai pulih ekonomi kita kuat dgn kuartal ii tahun,1
2023-01-09 00:11:34+00:00,menkeu sri mulyani indrawati optimistis indonesia tidak masuk salah satu dari tiga negara dunia yg kira alami resesi ekonomi sebab pulih ekonomi indonesia hingga kuartal ii cukup kuat catat tumbuh besar persen yoy,1
2023-01-09 01:00:00+00:00,pulih ekonomi terus kuat jadi bukti mungkin indonesia kena resesi kecil,1
2023-01-09 01:00:01+00:00,perintah pasti indonesia tahun tidak kena resesi karena pulih ekonomi tanah air terus kuat,1
2023-01-09 01:00:02+00:00,perintah pasti tahun indonesia tidak kena resesi tumbuh ekonomi terus lanjut,1
2023-01-09 01:00:02+00:00,harap banget indonesia jauh dari resesi tumbuh ekonomi indonesia terus tingkat,1
2023-01-09 01:00:04+00:00,perintah optimistis indonesia tidak dampak resesi ekonomi global,1
2023-01-09 01:00:31+00:00,optimis indonesia tahan resesi tumbuh ekonomi terus genjot bisa tahan atas persen,1
2023-01-09 01:01:19+00:00,perintah pasti indonesia tidak kena resesi ini pulih ekonomi tanah air sejak tahun lalu terus kuat hingga kuartal tiga bismillah yuk yuk jangan sampe turun drastis,1
2023-01-09 01:03:47+00:00,ekonomi potensi lambat yakin tidak jatuh resesi banyak tanya tanya genting melatarbelakangi muncul perppu cipta kerja benar benar paksa paksa,1
2023-01-09 01:24:36+00:00,perintah pasti tahun indonesia tidak kena resesi pulih ekonomi terus lanjut,1
2023-01-09 01:27:05+00:00,wfh tidak gerak ekonomi gt economics growth jadi lambat bahkan jadi resesi,0
2023-01-09 01:33:47+00:00,resesi global ancam tahun bagaimana prediksi dana moneter internasional bijak fiskal tepat sangat perlu apa strategi menteri uang sri mulyani buka buka awal tahun,0
2023-01-09 03:17:24+00:00,indonesia tidak masuk tiga negara resesi,1
2023-01-09 04:54:57+00:00,ekonomi indonesia makin baik menkeu jamin do esia hindar resesi,1
2023-01-09 05:43:31+00:00,sri mulyani indonesia perlu waspada resesi ubah iklim ancam ekonomi global,0
2023-01-09 06:12:28+00:00,sri mulyani pasti pasti indonesia tidak jeblos jurang resesi ekonomi,1
2023-01-09 07:44:38+00:00,sri mulyani pasti indonesia tidak jeblos jurang resesi ekonomi,1
2023-01-09 07:57:10+00:00,indonesia bebas ancam resesi ekonomi,1
2023-01-09 09:26:29+00:00,sri mulyani pasti indonesia tidak masuk resesi ekonomi,1
2023-01-09 15:03:12+00:00,menteri bumn erick thohir optimis indonesia tak resesi tumbuh ekonomi tetap kisar persen asal mau gotong royong sama sama saling bantu,1
2023-01-09 23:36:14+00:00,menkeu sri mulyani pasti indonesia tidak kena resesi ini rujuk prediksi dana moneter internasional imf baru keluar prediksi ekonomi dunia imf keluar prediksi dari ekonomi dunia mungkin kena resesi,1
2023-01-10 00:06:14+00:00,sri mulyani pasti indonesia tidak kena resesi menteri uang sri mulyani pasti indonesia tidak kena resesi ini rujuk prediksi dana moneter internasional imf baru keluar prediksi ekonomi dunia,1
2023-01-10 00:25:12+00:00,optimis indonesia tidak alami resesi ekonomi meski tahun depan banyak ramal kondisi ekonomi global penuh ketidakpastian kata bu menkeu sri mulyani ada tumbuh ekonomi indonesia meski lebih rendah yoy sampai,1
2023-01-10 01:40:03+00:00,masyarakat indonesia mampu hadap resesi ekonomi,1
2023-01-10 02:16:15+00:00,indonesia waspada bagai potensi risiko akan ancam ekonomi global tahun bagai potensi risiko sebut ancam resesi ekonomi krisis utang faktor geopolitik hingga dampak ubah iklim climate change,0
2023-01-10 04:02:25+00:00,perintah pasti sektor dagang bakal tumbuh jaga pasar domestik luar negeri indonesia tetap positif tengah potensi resesi ekonomi,1
2023-01-10 04:03:03+00:00,goldman sachs group siap phk ribu karyawan antisipasi resesi ekonomi,0
2023-01-10 05:46:17+00:00,bank dunia umum risiko resesi makin nyata ada ekonomi global jadi gelap gulita lengkap taut ikut,0
2023-01-10 06:42:24+00:00,tengah ancam resesi dunia tumbuh ekonomi domestik di atas lima persen,1
2023-01-10 06:55:29+00:00,gdp indonesia alami resesi konfirmasi dengan ihsg index harga saham gabung alami turun skenario analisa ihsg saham bahas ditwit ikut,0
